Fecha	VLP
08/01/2021	110,010813
09/01/2021	110,013348
10/01/2021	110,015883
11/01/2021	109,993587
12/01/2021	109,936996
13/01/2021	109,963727
14/01/2021	109,909909
15/01/2021	109,93377
16/01/2021	109,936149
17/01/2021	109,938704
18/01/2021	109,922435
19/01/2021	109,943763
20/01/2021	109,935132
21/01/2021	109,887794
22/01/2021	109,855356
23/01/2021	109,857843
24/01/2021	109,86046
25/01/2021	109,904864
26/01/2021	109,925299
27/01/2021	109,927032
28/01/2021	109,913815
29/01/2021	109,916714
30/01/2021	109,919063
31/01/2021	109,921695
01/02/2021	109,928411
02/02/2021	109,915153
03/02/2021	109,946799
04/02/2021	109,95506
05/02/2021	109,954083
06/02/2021	109,956731
07/02/2021	109,959379
08/02/2021	109,975079
09/02/2021	109,975379
10/02/2021	109,974305
11/02/2021	109,976626
12/02/2021	109,957828
13/02/2021	109,960489
14/02/2021	109,963152
15/02/2021	109,939943
16/02/2021	109,911583
17/02/2021	109,904476
18/02/2021	109,861969
19/02/2021	109,872531
20/02/2021	109,875096
21/02/2021	109,877824
22/02/2021	109,895496
23/02/2021	109,878347
24/02/2021	109,862731
25/02/2021	109,796197
26/02/2021	109,801827
27/02/2021	109,804456
28/02/2021	109,807372
01/03/2021	109,871243
02/03/2021	109,878181
03/03/2021	109,842958
04/03/2021	109,851131
05/03/2021	109,845457
06/03/2021	109,848102
